GEOID,date,smokePM_pred
geoId/01001,2016-05-06,0.320957399678202
geoId/01001,2016-05-07,1.37133578217583
geoId/01001,2016-05-10,2.29575866818387
geoId/01001,2016-05-23,2.76431559801372
geoId/01001,2016-06-06,0.326287565065813
geoId/01001,2016-06-11,5.58132715379491
geoId/01001,2016-07-02,0.105280248242877
geoId/01001,2016-08-01,0.342977785941323
geoId/01001,2016-09-28,2.15615780312841
geoId/01001,2016-09-29,1.00191370871788
geoId/01001,2016-10-03,0.195127968237815
geoId/01001,2016-10-05,0.38228703615397
geoId/01001,2016-10-09,0.0711785646860998
geoId/01001,2016-12-10,0.130344832989341
geoId/01001,2017-02-04,0.327521088174454
geoId/01001,2017-02-16,2.05992650091524
geoId/01001,2017-02-17,0.132704876231467
geoId/01001,2017-03-09,2.32630342760867
geoId/01001,2017-03-17,0.0630094441475536
geoId/01001,2017-03-20,0.692846630551006
geoId/01001,2017-03-21,0.0450030619664281
geoId/01001,2017-03-29,0.112278184989453
geoId/01001,2017-04-02,0.0258681463252742
geoId/01001,2017-04-10,0.434983927545195
geoId/01001,2017-04-11,6.47048454760538
geoId/01001,2017-05-15,0.00190430810253832
geoId/01001,2017-05-16,0.00545740971146734
geoId/01001,2017-07-19,0.287639549603916
geoId/01001,2017-07-26,0.00645643863223676
geoId/01001,2017-08-21,1.82382984182096
geoId/01001,2017-08-22,0.14113856812813
geoId/01001,2017-08-24,0.00388655039117489
geoId/01001,2017-08-25,0.0591495701229492
geoId/01001,2017-08-27,0.0911513502087058
geoId/01001,2017-09-01,0.444886637521624
geoId/01001,2017-09-05,3.97483675037823
geoId/01001,2017-09-06,0.0571551221038544
geoId/01001,2017-09-07,0.346561173600846
geoId/01001,2017-09-08,0.0976531261954563
geoId/01001,2017-09-14,4.35245206879024
geoId/01001,2017-09-19,0.44628769430829
geoId/01001,2017-09-28,3.98561694147024
geoId/01001,2017-10-18,0.333779254065717
geoId/01001,2017-10-19,6.95139442848794
geoId/01001,2017-10-20,0.73897358879892
geoId/01001,2017-10-25,0.0120621810842425
geoId/01001,2017-10-26,0.00215092901329603
geoId/01001,2017-11-01,0.0326943250870648
geoId/01001,2017-11-06,0.152020946927923
geoId/01001,2017-11-14,0.47462563393956
geoId/01001,2017-11-16,0.0624413884429072
geoId/01001,2017-11-17,1.02417608053714
geoId/01001,2017-11-18,1.8435860654197
geoId/01001,2017-11-26,1.2777502267191
geoId/01001,2017-11-28,7.18245342078705
geoId/01001,2017-11-29,0.013683102049466
geoId/01001,2018-01-03,1.539280009744
geoId/01001,2018-01-04,0.00820925564862621
geoId/01001,2018-01-05,0.460165266238112
geoId/01001,2018-01-06,0.3269070201848
geoId/01001,2018-01-07,5.1730746403164
geoId/01001,2018-01-16,2.06856067675336
geoId/01001,2018-01-25,0.622324167838619
geoId/01001,2018-01-26,7.4099076366495
geoId/01001,2018-01-31,0.401186362993763
geoId/01001,2018-02-06,0.0468422893457502
geoId/01001,2018-03-02,0.000963448882762819
geoId/01001,2018-03-03,0.1185096496891
geoId/01001,2018-03-04,0.510473886840955
geoId/01001,2018-03-05,7.38164480105004
geoId/01001,2018-03-07,0.0106993017553671
geoId/01001,2018-03-08,1.63458267580687
geoId/01001,2018-03-09,4.10996399813077
geoId/01001,2018-03-10,5.8680210399573
geoId/01001,2018-03-11,3.67742331442909
geoId/01001,2018-03-13,0.00114323675034328
geoId/01001,2018-03-14,0.461534923298894
geoId/01001,2018-03-15,0.081954316052961
geoId/01001,2018-03-16,6.10070033128692
geoId/01001,2018-03-19,3.16334242668959
geoId/01001,2018-03-22,0.00180935074669724
geoId/01001,2018-03-23,5.18220989151324
geoId/01001,2018-03-24,2.11487268626765
geoId/01001,2018-03-25,3.72422946495305
geoId/01001,2018-03-26,0.598266912750094
geoId/01001,2018-03-28,3.40104607158425
geoId/01001,2018-04-02,0.260414945041869
geoId/01001,2018-04-05,0.0138690159397611
geoId/01001,2018-04-06,6.07813178117136
geoId/01001,2018-04-10,0.010257951540838
geoId/01001,2018-04-11,0.734129857320146
geoId/01001,2018-04-12,1.06094908896482
geoId/01001,2018-04-13,0.267903944126574
geoId/01001,2018-04-18,0.0417788362901731
geoId/01001,2018-04-19,0.000856341487847053
geoId/01001,2018-04-20,0.0156509728141852
geoId/01001,2018-05-10,0.539701832672484
geoId/01001,2018-05-11,0.212797600260962
geoId/01001,2018-06-05,3.08209719381288
